EIN,NAME,APPLICATION_TYPE,AFFILIATION,CLASSIFICATION,USE_CASE,ORGANIZATION,STATUS,INCOME_AMT,SPECIAL_CONSIDERATIONS,ASK_AMT,IS_SUCCESSFUL
270677262,PTA UTAH CONGRESS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
270677301,CLEARCREEK I S D SUPPORT GROUPS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
270678045,NORTHWEST REGIONAL COUNCIL NCA II,T5,Independent,C1000,ProductDev,Association,1,100000-499999,N,186577,0
270678207,BEAR CREEK GENEALOGICAL SOCIETY & LIBRARY INCORPORATED,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
270680075,FANTASYLAND THEATRICAL PRODUCTIONS & CHRYSALIS WINTERGUARD,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270681206,CENTER FOR THE ASSESSMENT AND REMEDIATION OF READING DIFFICULTIE,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270684723,ALLIANCE OF GREATER ROBERTS AREA,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270685891,SPLASH AQUATICS INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,26724,1
270687287,NODNOC INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,7003,1
270688764,EVANGELICAL ASSEMBLY OF SAINTS INC,T3,Independent,C7000,Preservation,Trust,1,0,N,5000,1
270688830,EL NATHAN MINISTRIES INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,105304,1
270690051,INSTITUTE OF HUMANISTIC ETHICS & ALTRUISTIC LEADERSHIP,T3,Independent,C4000,Preservation,Trust,1,0,N,5000,1
270690062,AACE INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
270697784,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1700,Preservation,Association,1,0,N,5000,0
270697904,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1700,Preservation,Association,1,0,N,5000,0
270698435,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1700,Preservation,Association,1,100000-499999,N,27257,0
270700063,HERO PORTRAITS INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270704299,KANSAS CITY FREE EYE CLINIC,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,64658,1
270710394,PARENT ENGAGEMENT NETWORK,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,56616,0
270710531,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1700,Preservation,Association,1,0,N,5000,0
270710950,DELTA SPORTSPLEX FOUNDATION,T3,Independent,C1200,Preservation,Trust,1,100000-499999,N,365306,1
270714136,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1700,Preservation,Association,1,0,N,5000,0
270714930,FOLEY PROFESSIONAL FIRE FIGHTERS ASSOCIATION,T5,Independent,C3000,ProductDev,Association,1,0,N,5000,1
270715942,PROMOTORES UNIDAS PARA LA EDUCACION NACIONAL TECNOLOGIAS SOSTENIBLES,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,45598,1
270716455,DOGS 4 PEOPLE ORGANIZATION INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
270719457,ROOTS COLLECTIVE,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
270723264,IMAGINATION STATION OF MARSHFIELD,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,13345,1
270725892,BAY AREA YOUTH EMT PROGRAM,T3,Independent,C2000,Preservation,Trust,1,100000-499999,N,8068,1
270730269,VESSELS INTERCEDING SOWING INTO OUR NATION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
270730703,MISSION RISE INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270731301,LAMBDA THETA ALPHA,T7,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
270732636,LIFE YESSENCE ACADEMY - LIYA USA,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270734974,ANGEL SHARE INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
270737687,MARSHALL PLAN CHARITIES FOR AFGHANISTAN INC,T3,Independent,C2000,Preservation,Trust,1,1-9999,N,94080,1
270738970,ZION CLIMBING CENTER,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
270741873,JOHNS CREEK HIGH SCHOOL ORCHESTRA ASSOCIATION INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
270745529,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1700,Preservation,Association,1,0,N,5000,0
270748389,UNITED CANCER ADVOCACY ACTION NETWORK,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
270748749,GOLDEN KEY INTERNATIONAL HONOUR SOCIETY FOUNDATION INC,T3,Independent,C1200,Preservation,Trust,1,100000-499999,N,5459683,1
270748953,PDX BRIDGE FESTIVAL INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
270749507,THURSTON CLIMATE ACTION TEAM,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270749888,LIVING ROOM MINISTRIES INTERNATIONAL,T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,1137790,1
270751538,THE WORLD IS FUN,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,48700,1
270751562,NATIONAL ALUMNAE ASSOC OF SPELMAN COLLEGE,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
270751909,FREEDOM MINISTRIES OF NORTH GA INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270754097,HEADS-UP GUIDANCE SERVICES INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,132423,1
270755791,WASHINGTON STATE UNIVERSITY,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
270757148,NATIONAL ALLIANCE OF WOMEN IN MINISTRY,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
270759192,ECD GLOBAL ALLIANCE INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,474842,1
270759985,JOYJOY MINISTRIES INC,T3,Independent,C7000,Preservation,Trust,1,0,N,5000,1
270761909,PC TRU,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270766679,YOUNG PROFESSIONALS OF ABQ INC,T6,Independent,C2000,ProductDev,Trust,1,0,N,5000,0
270771222,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,100000-499999,N,20122,0
270772541,COURAGEOUS HEARTS MINISTRIES INC,T3,Independent,C7100,Preservation,Trust,1,0,N,5000,1
270772654,PARADISE CHOCOLATE FEST INC,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,21085,1
270774869,KENWOOD MARSH,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270776714,NATIONAL ARMOR AND CAVALRY HERITAGE FOUNDATION INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,153599,1
270778708,TEACH AND LISTEN TO CHILDREN NETWORK INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
270781533,ASSOCIATION FOR VASCULAR ACCESS,T6,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,1
270784072,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
270784318,IN ARDUA PETIT,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
270785096,VFW AUXILIARY DEPARTMENT OF OKLAHOMA INC,T19,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
270786026,IGNITE A MOVEMENT INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270788178,LAMBDA THETA ALPHA,T7,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
270798047,HELPING OTHERS SLEEP TONIGHT,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
270799184,MADISON HEIGHTS PARENT TEACHER ORGANIZATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
270799243,LOVING LAMBS ACADEMY INCORPORATED,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
270799550,YOUTH RESOURCES CENTER,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270804425,MARION COUNTY JUNIORS INC,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,150137,0
270804647,FORMULA ONE LIFE INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270810875,IRG INTERNATIONAL RENAISSANCE GROUP INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
270814144,AUSTIN COALITION FOR LIFE,T3,Independent,C7000,Preservation,Trust,1,100000-499999,N,35943,1
270815008,SAFE AFFIRMING FAMILY ENVIRONMENT,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270819291,BARNABAS GROUP INC,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
270819515,BARNABAS GROUP INC,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
270824182,BRAZOS ROBOTICS,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270824676,STRING ACADEMY OF THE PLAINS INC,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
270825556,STUDENT SCHOLARSHIP ORGANIZATION FOR GREEK AMERICANS,T3,Independent,C2000,Preservation,Trust,1,25000-99999,N,5044,0
270825577,ACCESSIBILITY INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270827004,CURTAIN CALL THEATRE AT THE RUSSIAN RIVER,T3,Independent,C1000,Preservation,Trust,1,10000-24999,N,10001,1
270829971,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1700,Preservation,Association,1,0,N,5000,0
270829999,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1700,Preservation,Association,1,0,N,5000,0
270830582,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1700,Preservation,Association,1,0,N,5000,0
270830684,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1700,Preservation,Association,1,0,N,5000,0
270830808,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1700,Preservation,Association,1,0,N,5000,0
270830931,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1700,Preservation,Association,1,0,N,5000,0
270830952,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1700,Preservation,Association,1,0,N,5000,0
270832574,LAMBDA THETA ALPHA,T7,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
270833927,SOUTHWEST LOUISIANA HOSPITAL ASSOCIATION FOUNDATION INC,T3,Independent,C1200,Preservation,Trust,1,100000-499999,N,2237054,1
270834437,LAMBDA THETA ALPHA,T7,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
270836423,SEDONA VERDE VALLEY FIREFIGHTERS CHARITY INC,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,49181,1
270838801,WATER IN THE DESERT INC,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,67466,1
270842031,MERCY HOSPITAL COLUMBUS,T3,CompanySponsored,C1700,Preservation,Association,1,5M-10M,N,1247415,0
270843054,JOSES CLOSET INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
270846147,JUANAKEE ADAMS INIATIVE FOR EXCELLENT EYE CARE AND OPTIMUM HEA,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270847643,DALLAS CHRISTIAN HOME EDUCATORS,T3,Independent,C2000,Preservation,Trust,1,100000-499999,N,89909,0
270850527,EL PASO AREA TEXAS ASSOCIATION OF SCHOOL BUSINESS OFFICIALS,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,0
270852937,US COMMITTEE FOR UN FUND FOR WOMEN INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
270856047,ONE MILLION AOK,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,37240,1
270857283,ASIAN PACIFIC INTERNAL REVENUE EMPLOYEES,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270857301,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
270861293,CALIFORNIA INDIAN ENVIRONMENTAL ALLIANCE,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,75239,1
270864845,KING EDUCATIONAL FOUNDATION,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,22336,1
270865371,PORTUGUESE INTERNATIONAL PARENTS ASSOCIATION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
270865548,IMPERIAL NEIGHBORHOOD PARK ASSOCIATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270866260,UNITED STATES FENCING ASSOCIATION,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
270870159,RIVERTON SWIM CLUB,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
270872646,JOHNS CREEK HIGH SCHOOL BAND BOOSTER ASSOCIATION INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,44891,0
270872752,JOHNS CREEK MUSIC ASSOCIATION INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
270872943,THE UNITED STATES PONY CLUBS INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
270878394,HOME HOUSE OF MEDIA AND EDUCATION,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
270878481,GLOBAL ANIMAL RESCUE FUND INC,T3,Independent,C4000,Preservation,Trust,1,0,N,5000,1
270879297,CALIFORNIA REGIONAL EXTENSION CENTER,T3,Independent,C1000,Preservation,Trust,1,1M-5M,N,743056,1
270881225,EDGEWOOD EDUCATION FOUNDATION OF SAN ANTONIO INC,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,28135,1
270884586,MOMMES MOTHERS OF MULTIPLES IN METRO EAST & ST LOUIS,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270885382,LAMBDA THETA ALPHA,T7,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
270885971,DAUGHTERS OF UNION VETERANS OF THE CIVIL WAR 1861 1865,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
270888958,CENTRAL ALABAMA SOCCER LEAGUE INC,T3,Independent,C1200,Preservation,Trust,1,100000-499999,N,34264,1
270890839,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1700,Preservation,Association,1,0,N,5000,0
270892209,TRI CITY HEAT 97,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270892224,BRIDGE FOR LIFE MINISTRIES,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270894089,DOLORES YIGALS BLESSINGS FROM BEYOND,T3,Independent,C2100,Preservation,Association,1,0,N,5000,1
270894991,LIGHT IN ACTION INC,T3,Independent,C2700,Preservation,Trust,1,25000-99999,N,29449,1
270895061,I CORINTHIANS 13 13,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,32141,1
270899857,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
270902412,GERONTOLOGICAL ADVANCED PRACTICE NURSES ASSOCIATION,T6,CompanySponsored,C2000,ProductDev,Association,1,0,N,5000,0
270904212,NATIONAL ASSOCIATION OF TEACHERS OF SINGING INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
270905316,COFFELT FARM STEWARDS,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,105653,1
270908028,FAMILIES ADVOCATING AUTISM NOW,T3,Independent,C2100,Preservation,Trust,1,100000-499999,N,61253,0
270909472,TVMISION CORPORATION,T3,Independent,C1000,Preservation,Trust,1,10000-24999,N,5000,1
270910304,NATIONAL ASSOCIATION OF TEACHERS OF SINGING INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
270910343,NATIONAL ASSOCIATION OF TEACHERS OF SINGING INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
270910467,NATIONAL ASSOCIATION OF TEACHERS OF SINGING INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
270910521,NATIONAL ASSOCIATION OF TEACHERS OF SINGING INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
270913672,HAVEN MINISTRIES INC,T3,Independent,C1700,Preservation,Trust,1,0,N,5000,1
270914303,AACE INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
270916698,AMERICAN WOMEN VETERANS FOUNDATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270918136,BARNABAS GROUP INC,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
270919730,SAVING ANIMALS VOLUNTEER EFFORT INC,T3,Independent,C4000,Preservation,Trust,1,25000-99999,N,17719,1
270920943,GENERAL FEDERATION OF WOMENS CLUBS ARIZONA INC,T4,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,0
270922018,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,T4,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,0
270922213,KNIGHTS OF COLUMBUS,T8,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
270924686,LAMBDA THETA ALPHA,T7,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
270926617,HAZELJANES BLESSINGS LTD,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270927182,PROJECT WE CARE INC,T3,Independent,C1000,Preservation,Trust,1,1-9999,N,5000,1
270930004,CATHOLIC HEALTH INITIATIVES NATIONAL FOUNDATION,T3,Independent,C1000,Preservation,Trust,1,5M-10M,N,1664700,0
270930585,AROUND THE KORNER CHILD CARE,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,80111,0
270934149,4 HORSEMAN INVESTMENTS,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
270934173,LITTLETON IMMIGRANT INTEGRATION INITIATIVE - LI3,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270935863,CAMP ST MALO ALUMNI,T3,Independent,C1000,Preservation,Trust,1,1-9999,N,5000,1
270937012,CALIFORNIA DISTRICT 45 LITTLE LEAGU E BASEBALL,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
270937299,FRIENDS OF LAKES FOLSOM AND NATOMA,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270938661,HELPING OTHER PEOPLE INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270943794,AHISKA-TURKISH COMMUNITY CENTER OF ATLANTA INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270944149,NATIONAL ASSOCIATION OF TEACHERS OF SINGING INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
270944291,NATIONAL ASSOCIATION OF TEACHERS OF SINGING INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
270947114,NATIONAL ASSOCIATION OF TEACHERS OF SINGING INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
270947704,CITYWATER MUSIC INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270948482,DAUGHTERS OF UNION VETERANS OF THE CIVIL WAR 1861-1865,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
270950889,RISE INSTITUTE FOR LITERACY INC,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,5500,1
270951128,NATIONAL ASSOCIATION OF TEACHERS OF SINGING INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
270951517,INSTITUTE FOR SUSTAINABLE EDUCATION ECONOMICS AND ENGINEERING,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270951554,ALTA VISTA PUBLIC CHARTER INC,T3,Independent,C2000,Preservation,Trust,1,10M-50M,N,11231460,0
270951667,NATIONAL ASSOCIATION OF TEACHERS OF SINGING INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
270952942,YOUTH SAILING FOUNDATION OF INDIAN RIVER COUNTY,T3,Independent,C1200,Preservation,Trust,1,100000-499999,N,277750,1
270953860,PLANT YOUR DREAMS PRODUCTIONS INC A CALIFORNIA PUBLIC BENEFIT CORP,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
270955525,RHAPSODY WINTERGUARD,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,27073,0
270956157,INTERNATIONAL THERMOELECTRIC SOCIETY,T4,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
270956504,MASTERKEY MINISTRIES OF GRAYSON COUNTY,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,39416,0
270957220,NATIONAL ASSOCIATION OF TEACHERS OF SINGING INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
270957246,OCEANSIDE HIGH SCHOOL INSTRUMENTAL MUSIC BOOSTERS CLUB,T3,Independent,C1200,Preservation,Association,1,0,N,5000,0
270957563,BRANDON G ENOS EDUCATIONAL FOUNDATION,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
270958369,HOPE COMMUNITY DEVELOPMENT CORPORATION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,0
270960137,LAMBDA THETA ALPHA,T7,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
270960675,AMERICAN LEGION AUXILIARY,T19,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
270961141,PTA TEXAS CONGRESS,T3,CompanySponsored,C2000,Preservation,Trust,1,25000-99999,N,55408,0
270961379,CENTRAL FLORIDA FURY FASTPITCH,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270971430,CSEA RETIRED DIVISION INC,T5,CompanySponsored,C3000,CommunityServ,Trust,1,0,N,5000,1
270971927,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
270972750,HG HILL MIDDLE SCHOOL PARENT TEACHER ORGANIZATION INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
270974577,FIRST COAST WORKSITE WELLNESS COUNCIL INC,T3,Independent,C1200,Preservation,Trust,1,25000-99999,N,73442,0
270977078,ROAD TO HOPE OF HAITI,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,95160,1
270979830,GOODING SCHOOL DISTRICT EDUCATIONAL FOUNDATION INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
270980907,OSWEGO SOUTHSIDE SOCCER ACADEMY,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,564233,0
270987342,NATIONAL ART EDUCATION ASSOCIATION,T3,CompanySponsored,C2000,Preservation,Trust,1,25000-99999,N,63113,1
270987687,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
270988827,NATIONAL ASSOCIATION OF TEACHERS OF SINGING INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
270990319,NATIONAL ASSOCIATION OF TEACHERS OF SINGING INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
270990370,NATIONAL ASSOCIATION OF TEACHERS OF SINGING INC,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,1
270990444,NATIONAL LEAGUE OF YOUNG MEN INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
270990627,SHARE IN AFRICA,T3,Independent,C2100,Preservation,Trust,1,25000-99999,N,107120,1
270990727,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
270990854,RENTON HILL NEIGHBORHOOD ASSOCIATION,T3,Independent,C1000,Preservation,Association,1,0,N,5000,1
270993285,NATIONAL LEAGUE OF YOUNG MEN INC,T3,CompanySponsored,C1000,Preservation,Trust,1,25000-99999,N,96445,0
270993491,DESIGNATED DRIVER INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
270993833,LAMBDA THETA ALPHA,T7,CompanySponsored,C1000,ProductDev,Association,1,0,N,5000,0
270994694,LOVELY BRANCHES MINISTRIES,T3,Independent,C1270,Preservation,Trust,1,0,N,5000,1
270996011,ALPHA PHI SIGMA,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
270996141,ALPHA PHI SIGMA,T3,CompanySponsored,C1200,Preservation,Association,1,0,N,5000,0
270996489,SAN DIEGO ALL-STARS BASKETBALL ASSOCIATION,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,5000,0
270998701,INTERNATIONAL MOUNTAIN BICYCLING ASSOCIATION - COLORADO,T3,CompanySponsored,C1000,Preservation,Trust,1,25000-99999,N,65453,1
271002047,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1700,Preservation,Association,1,25000-99999,N,5000,0
271002063,SOCIETY OF SAINT VINCENT DE PAUL COUNCIL OF LOS ANGELES,T3,CompanySponsored,C1000,Preservation,Association,1,25000-99999,N,11180,0
